Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins
0,0,35.0,7,0.0,2,0,1,0.965146471488027,1
2,0,28.0,4,0.6685535948081551,2,1,1,0.04946392380472334,4
0,0,38.0,2,0.0,2,0,0,0.017567227670242505,3
0,1,43.0,8,0.4859008292968672,1,1,0,0.9665960599237226,3
1,0,39.0,8,0.4286733709292088,1,1,0,0.5876152672580232,1
2,1,61.0,1,0.49716584131828195,1,0,1,0.45193330963106976,1
0,1,37.0,3,0.42074054848325076,1,1,0,0.9131539562028173,4
2,1,33.0,2,0.5067959664419925,2,0,1,0.5269098698925747,4
0,0,36.0,3,0.0,2,1,1,0.04135714960778754,2
0,0,32.0,7,0.5123648410396429,2,0,1,0.947046092901872,2
1,0,42.0,3,0.41136331488215,1,1,0,0.1549670493532132,2
1,0,31.0,4,0.3638636707039101,1,1,1,0.8107648780458534,4
0,1,38.91621420206537,3,0.6252108176670458,2,0,0,0.44443829385706335,2
2,1,33.0,5,0.3839845891214238,2,0,0,0.5415605190295673,0
0,0,44.0,10,0.0,1,0,1,0.4688749275555815,2
0,1,54.0,9,0.0,1,1,0,0.41733395539274,2
0,1,67.0,5,0.0,2,1,1,0.1366064959203604,1
1,1,43.0,2,0.5439972061963485,2,1,0,0.41406129285346743,2
1,1,41.0,3,0.0,1,0,0,0.05904693898267284,1
1,0,38.91621420206537,5,0.6472369717920132,2,1,0,0.27348151748491983,1
1,1,19.0,4,0.519231613122284,1,1,1,0.6676823136609547,3
2,1,39.0,8,0.41030607287604304,1,0,0,0.2642767884332954,1
2,0,38.91621420206537,4,0.31068267598210897,1,1,1,0.6057572498173576,2
1,0,46.0,3,0.0,2,1,0,0.6012524196060723,1
1,0,38.0,1,0.3863682660956088,1,1,1,0.5130256939537725,0
1,0,53.0,1,0.43575485170094364,1,1,1,0.3792783710844385,1
0,0,31.0,2,0.6029944667972563,1,1,1,0.8622100410589211,3
0,0,42.0,10,0.30090906630656294,1,0,0,0.7484274748238456,1
0,0,40.0,3,0.0,1,1,1,0.7217389260674393,0
1,1,36.0,8,0.0,2,1,0,0.27600550852606426,2
0,0,35.0,2,0.3883649333480379,2,1,1,0.6990893630341698,1
0,1,35.0,7,0.7294884149974996,1,1,1,0.28011280077247375,1
0,1,45.0,9,0.0,1,0,0,0.742596968010445,1
1,0,32.0,4,0.6991130542285118,2,1,1,0.8639867607356502,1
2,1,40.0,3,0.4787020499040069,1,1,0,0.4603611144864334,0
1,0,34.0,9,0.2124366909289744,2,1,1,0.21424241015016932,2
1,1,51.0,4,0.0,2,0,0,0.6179402632951446,3
1,1,78.0,2,0.6045309073496734,1,0,1,0.24985931156425434,1
2,1,48.0,4,0.5340595458498708,1,1,1,0.09638660492076993,0
2,0,61.0,9,0.3781104112829237,2,1,1,0.7876553210831634,2
1,1,44.0,3,0.0,2,0,1,0.39217820301838824,4
2,0,60.0,1,0.2907498418979595,2,1,1,0.08672718244592358,4
0,1,33.0,8,0.0,2,1,1,0.617546125655,0
0,0,29.0,4,0.42155474360127654,2,0,0,0.20548582389618206,1
0,1,50.0,6,0.6845037760151942,1,0,0,0.10442012212166261,1
0,1,49.0,3,0.0,2,1,0,0.2505832306985317,1
1,0,64.0,9,0.0,2,1,1,0.5165836337370219,2
2,0,31.0,1,0.5622568908356377,3,1,1,0.9713204110992598,4
0,0,38.0,5,0.5056858742926262,1,1,0,0.640264695278399,2
1,1,32.0,5,0.0,2,1,1,0.7386139876358191,2
0,1,26.0,8,0.34384849242973514,2,1,1,0.4508716582433622,0
0,0,40.0,2,0.5890976690974412,1,1,0,0.4758928477669617,2
1,1,73.0,5,0.5490737294971038,1,1,1,0.798405647739359,2
1,0,29.0,9,0.0,2,1,1,0.710175271738451,2
0,1,32.0,9,0.5843219850737007,1,1,1,0.38557617252447607,2
0,0,38.0,1,0.50170828323165,2,1,1,0.5392024438333861,0
1,1,26.0,5,0.3332039713813685,1,0,1,0.295945612806023,2
1,0,39.0,4,0.0,2,1,0,0.45681782610239274,0
2,1,84.0,8,0.3676486337540473,1,1,1,0.9312109306438765,0
1,0,38.0,5,0.0,2,1,1,0.006300251674034869,2
1,1,38.91621420206537,2,0.49529528104418813,2,0,1,0.42158751160735847,1
0,1,37.0,9,0.47284903603690254,1,1,1,0.3677344186369798,0
1,0,64.0,5,0.0,3,0,1,0.5625961779349928,2
1,1,38.91621420206537,5,0.477481793504287,2,1,0,0.7971011231572614,1
2,0,46.0,5,0.4927991281240922,1,1,1,0.2485916405016679,1
0,1,34.0,1,0.0,1,1,1,0.3239932413545494,3
0,0,33.0,4,0.0,2,1,0,0.5755736672852257,2
0,0,51.0,2,0.4023414845445815,1,0,0,0.8981018687284634,3
2,0,39.0,5,0.5761336405550158,2,1,1,0.9483548178851079,2
1,1,34.0,8,0.0,2,1,1,0.9030034368282169,1
1,1,36.0,2,0.6130155873247183,1,1,1,0.43605039281251357,3
2,0,31.0,9,0.4669346028102486,1,1,1,0.5433690417434864,0
0,0,40.0,7,0.0,1,0,1,0.8054036160453324,0
0,0,37.0,1,0.0,2,1,1,0.24175468757266316,0
2,1,36.0,6,0.47209665884662577,2,1,0,0.26582758653451405,2
0,0,45.0,1,0.0,1,0,1,0.953352595172839,0
0,1,28.0,7,0.0,2,1,1,0.6554941996960709,1
1,0,66.0,3,0.0,1,1,1,0.5761322206270699,0
0,0,35.0,2,0.0,2,1,1,0.1156004398420049,1
0,1,38.91621420206537,1,0.5003208673290419,1,1,1,0.8113242314641047,1
0,1,36.0,7,0.0,2,1,0,0.06944028154688772,1
2,0,42.0,5,0.5469433426137282,3,1,0,0.7455001952686481,2
0,1,33.0,5,0.0,2,1,0,0.6900964042066017,2
0,1,24.0,3,0.5480007839039349,2,0,1,0.8507337950774299,3
1,1,38.0,6,0.4252234841644271,1,1,0,0.8689075806739543,2
0,0,43.0,5,0.6110595341718227,1,0,0,0.852842196429759,1
1,1,32.0,5,0.5458914414214951,1,1,0,0.6690773968914031,1
0,1,37.0,0,0.0,1,1,0,0.5725699804331313,1
0,1,36.0,8,0.7098970741467184,1,0,0,0.2935682857712911,2
2,1,23.0,2,0.37187198196686155,2,0,1,0.6359380320820638,2
0,1,29.0,2,0.0,2,1,1,0.8521291283317557,2
1,1,35.0,0,0.0,2,0,1,0.9865658670403022,4
1,0,48.0,2,0.0,2,1,1,0.6827635539193992,1
0,1,49.0,4,0.7198701273493155,1,0,0,0.0025573442263736182,0
0,0,26.0,3,0.415542422024815,1,1,1,0.002083448969376575,3
1,1,32.0,4,0.0,2,1,1,0.27199702571595585,0
0,1,46.0,2,0.0,1,1,1,0.887141922053556,1
0,1,38.0,7,0.7905152645841187,2,1,1,0.07133981295213693,2
2,0,32.0,7,0.3169539074609935,1,0,1,0.7882579786369598,3
2,1,41.0,3,0.5897779453004207,2,1,0,0.8526176749879613,1
2,1,33.0,7,0.38775169631622153,2,1,0,0.7171772404264606,1
0,1,44.0,3,0.4594785875014035,1,0,0,0.11878544400990294,2
0,0,26.0,5,0.34714855740830874,1,0,0,0.530471860062636,2
0,1,44.0,2,0.0,1,1,0,0.79584660335062,0
2,1,43.0,8,0.32620778420433577,2,1,1,0.17950154239729893,3
0,1,30.0,4,0.4911064089806344,2,0,1,0.7209264484758294,3
0,1,37.0,9,0.6586439936629251,1,1,0,0.4264143225678052,2
1,1,23.0,10,0.0,2,0,0,0.6479548796910104,2
2,0,40.0,10,0.547591932644844,2,1,0,0.8506344355885986,1
0,0,34.0,2,0.0,2,0,0,0.2595620881794211,4
2,1,36.0,6,0.3851895405022813,1,0,0,0.9103254360791455,1
0,0,42.0,5,0.49671988335981365,1,1,1,0.39000184517621433,1
0,1,33.0,3,0.3558276589510905,1,1,0,0.03474041770989129,3
0,1,40.0,5,0.0,2,0,0,0.8144146766016154,2
1,1,40.0,10,0.0,2,1,0,0.5191545792623196,1
0,1,44.0,10,0.472578448086233,2,0,0,0.4105673091780265,0
2,0,33.0,9,0.5994949582916316,2,1,0,0.853844042106021,2
0,0,53.0,4,0.0,1,1,0,0.3859975627672443,3
0,1,37.0,7,0.4183390156537263,1,0,1,0.4043998201828275,2
0,1,42.0,6,0.5339626937773819,2,0,1,0.9392312965888241,3
0,1,33.0,1,0.5045427408395178,2,0,1,0.3107894303906023,3
0,1,59.0,10,0.7412038887980377,1,0,0,0.04717370508883598,0
0,0,43.0,10,0.58921193860025,1,0,1,0.12112421736275814,3
0,1,29.0,1,0.5762975716554877,1,1,1,0.9815046336925176,0
0,0,46.0,1,0.18681062896891723,4,1,0,0.15631772834305674,1
1,0,49.0,2,0.0,1,1,0,0.42430187082866416,1
0,1,31.0,9,0.0,2,1,1,0.5305792703203156,2
0,1,38.0,5,0.0,2,1,0,0.8159488231126072,0
1,0,31.0,8,0.6571226189884507,2,1,1,0.04778361333507349,2
1,1,20.0,8,0.0,2,1,1,0.061788550806602026,2
1,1,35.0,6,0.3164166375280099,1,1,1,0.9668378830178281,3
2,1,43.0,4,0.4547319590994097,1,0,1,0.7994589483295654,2
0,1,28.0,1,0.0,2,0,0,0.46431349193848015,2
0,0,33.0,1,0.0,2,1,0,0.5137446626152797,0
0,1,44.0,6,0.3048849036674612,1,1,0,0.3953393049036183,1
2,1,59.0,8,0.47114914266585295,2,0,0,0.30093153896197083,1
0,0,56.0,8,0.6256494818274624,1,1,0,0.44701108955905283,1
0,1,30.0,3,0.5715330076845145,2,1,1,0.004435073549523979,0
1,1,29.0,3,0.24025938180717124,1,1,0,0.7713728161039379,0
2,1,41.0,2,0.5234852923750835,2,0,1,0.035120153974704575,1
1,1,37.0,5,0.5153996588814208,1,1,1,0.13392398974102024,1
1,1,32.0,4,0.0,2,0,1,0.7325338069785664,1
0,0,47.0,6,0.0,1,1,1,0.6300651212190764,1
2,1,42.0,3,0.6059818948801086,1,1,1,0.2671934669760962,0
2,0,63.0,3,0.3238198824072356,1,1,0,0.3481919023266722,2
2,1,26.0,8,0.5824412214536987,1,1,1,0.8765096066674367,2
0,0,43.0,1,0.0,1,0,1,0.56012609204179,1
0,1,45.0,1,0.5175620109343998,1,0,0,0.12104690997990307,2
2,0,38.0,6,0.716970025558983,2,0,0,0.7656281174852198,3
1,1,48.0,4,0.710028960363947,2,0,0,0.2508081021737576,3
2,1,38.91621420206537,7,0.6124529285974238,1,1,0,0.5593366666516651,0
2,1,28.0,0,0.5738903791575297,2,1,0,0.04372472571130542,2
0,0,46.0,6,0.0,1,1,0,0.786685678482295,0
0,1,35.0,7,0.29742554038573993,3,1,0,0.6472603633647013,1
0,1,27.0,7,0.0,2,1,1,0.7873877955344735,1
0,0,45.0,5,0.0,2,1,0,0.6595372858107948,2
2,1,37.0,9,0.4836315812527709,1,1,1,0.9012353679776418,1
1,0,57.0,3,0.0,2,1,1,0.17062909507857998,2
0,1,44.0,3,0.0,2,1,1,0.17204248005684541,0
2,0,41.0,3,0.23015623594424336,1,1,0,0.02012132158621148,0
0,0,42.0,0,0.0,2,0,1,0.7036324969034543,2
1,1,30.0,1,0.0,3,1,0,0.8232593212651808,2
0,1,33.0,7,0.6957859264691891,1,0,1,0.21967852929954806,1
0,0,44.0,2,0.0,1,0,1,0.8656108658376874,1
0,0,47.0,9,0.4863789517090386,1,1,1,0.16907574673381306,3
2,0,38.91621420206537,2,0.5152053967409637,2,0,0,0.0957019395352256,3
1,1,27.0,4,0.0,1,1,1,0.20399788179771167,3
2,0,26.0,2,0.45450880076448574,1,0,0,0.48441431156675463,2
1,0,27.0,6,0.42946393095300167,2,1,1,0.16690513944081656,1
2,0,44.0,2,0.4769168629382552,1,1,0,0.7269467734168612,2
1,1,43.0,5,0.0,2,1,1,0.17839628684539371,0
2,0,30.0,5,0.12832955404323726,1,0,1,0.7072396913905278,1
1,1,30.0,3,0.5795041723912685,1,0,1,0.991742561414615,3
0,1,29.0,5,0.7155861569133509,1,0,0,0.5600456843628566,2
0,0,35.0,5,0.6620953152732252,2,1,0,0.6391390377781078,0
0,0,37.0,5,0.0,1,0,0,0.10349498377095011,1
1,0,64.0,5,0.0,1,1,0,0.6804052787041163,0
1,1,35.0,9,0.2862889071813979,1,1,1,0.3406842353444754,1
0,0,30.0,3,0.0,2,1,1,0.6396991412679911,0
0,1,36.0,9,0.0,2,0,1,0.7278236071544831,0
2,0,34.0,9,0.4059869885816987,2,0,0,0.9350912012097155,3
0,1,43.0,5,0.3443395683083917,1,1,1,0.6500098259383771,2
1,0,26.0,1,0.32196402929970497,1,1,1,0.0960805256902034,2
0,0,32.0,4,0.0,2,0,0,0.5744926140446412,3
0,1,33.0,4,0.0,2,1,1,0.6591788015755504,1
0,1,60.0,5,0.3423364043943101,1,1,0,0.3706548975427153,3
0,1,26.0,3,0.0,2,1,0,0.0248911271026383,2
2,0,28.0,3,0.3253259919196675,2,1,1,0.7839737694949866,1
0,1,39.0,5,0.0,2,1,1,0.5719416204247505,2
2,0,51.0,8,0.4284403281029362,2,1,0,0.7046989487496056,2
0,0,35.0,8,0.0,2,1,1,0.883923814724306,0
2,1,59.0,5,0.6081395836851529,1,1,0,0.3591268966186271,2
0,0,44.0,5,0.5453867345104142,1,1,0,0.9618334550949614,0
0,1,29.0,7,0.50819266898365,1,0,0,0.43085284644683564,0
1,0,76.0,9,0.5349114056627534,1,1,1,0.06722567005148991,1
2,0,27.0,2,0.36258486463567746,1,1,1,0.6583173193039935,3
2,1,30.0,1,0.3365513862620477,2,1,1,0.30240087928397164,1
0,1,68.0,4,0.3894250051883616,1,1,1,0.3078168465088416,2
0,1,38.91621420206537,1,0.0,2,1,0,0.7855025654950047,2
0,1,37.0,9,0.5917419698173071,2,0,1,0.7564191380276816,2
0,0,38.91621420206537,8,0.0,2,1,1,0.6338086287240431,1
0,1,55.0,7,0.0,2,1,1,0.5937618042523061,4
1,1,28.0,3,0.0,2,1,0,0.8533286928901709,0
1,1,44.0,3,0.4227648365119081,1,0,1,0.5080777714271713,2
0,0,57.0,9,0.0,2,1,1,0.5385556320628619,1
1,1,37.0,3,0.0,2,1,0,0.8309079517093881,0
0,1,54.0,6,0.37388212082443517,2,0,1,0.7003528336956178,3
2,0,28.0,9,0.6090623487807341,1,1,0,0.8334345429988563,1
1,1,33.0,4,0.20602344960059282,1,1,0,0.5581091994285454,1
2,0,43.0,9,0.5070437562916482,2,0,1,0.08951689886384148,1
2,0,28.0,4,0.3614885230891953,1,0,1,0.10793840811797525,3
1,1,38.91621420206537,8,0.0,2,1,0,0.7806452516215298,0
1,0,34.0,3,0.0,1,1,0,0.6699937344016353,0
1,1,38.91621420206537,5,0.0,2,0,1,0.5881327666792178,2
0,0,47.0,6,0.43598311170882176,1,0,0,0.6068273020073417,0
0,1,38.91621420206537,9,0.6987022499852431,1,1,0,0.3274760239602882,0
0,1,54.0,6,0.0,1,1,0,0.5513639552577271,2
1,0,63.0,5,0.6467897782721265,1,1,1,0.1737853465005908,0
2,1,58.0,2,0.5330667921784499,4,1,0,0.14182494428217893,2
0,1,46.0,0,0.47651259521345907,1,1,0,0.39123011247574146,1
0,1,30.0,3,0.0,2,0,1,0.08547026241006016,1
1,0,33.0,8,0.0,2,0,0,0.7839814202256316,0
2,1,26.0,4,0.4351024354151122,1,1,1,0.4641897801240018,1
0,1,45.0,7,0.49366497768077877,1,0,1,0.5652539317504822,1
0,1,46.0,2,0.0,2,1,0,0.685689883383863,1
1,1,33.0,8,0.48632171731558427,1,0,0,0.8125955528752996,2
2,1,31.0,4,0.5659240769828101,2,1,0,0.13053866644264525,2
0,1,43.0,5,0.5094655363857095,1,1,1,0.09736814865819685,1
0,1,35.0,9,0.0,2,0,1,0.36564611920438406,2
0,1,34.0,1,0.33281684208915263,2,1,1,0.36559966476798533,1
0,0,22.0,9,0.5969634922290561,1,1,1,0.9902013142255084,2
0,0,37.0,9,0.0,1,0,0,0.5004951972913413,4
0,0,38.91621420206537,6,0.49086842390868746,1,1,0,0.8626806360007381,2
2,0,61.0,1,0.38805261530687624,1,1,1,0.7496255892437728,1
2,1,43.0,5,0.3981970926920967,1,0,0,0.12487097517812949,0
0,1,18.0,7,0.4104611159056652,1,1,0,0.858877022755673,0
0,1,43.0,1,0.3045413777362754,2,1,0,0.3891674154881791,3
0,0,42.0,5,0.0,2,0,1,0.6025600444842483,2
1,1,23.0,8,0.0,2,1,0,0.5606205392614995,0
2,1,50.0,9,0.5182318446505513,1,1,0,0.31492127498176076,4
1,1,67.0,5,0.0,2,1,1,0.42943391093849465,0
2,1,39.0,4,0.4475531081165266,1,1,0,0.24683552279242665,0
0,1,32.0,5,0.5302988556030858,2,1,0,0.44691438032332087,4
0,0,32.0,3,0.0,1,1,1,0.40409579114805466,0
0,0,38.0,6,0.4272404783950329,2,0,0,0.19477540105080035,0
0,1,31.0,1,0.0,1,1,0,0.24299885639078528,1
0,1,47.0,2,0.0,2,1,0,0.7568930332846787,2
1,0,27.0,1,0.46361723997181487,1,0,1,0.22778355332934294,0
0,0,42.0,10,0.0,2,0,0,0.8555199021506553,1
1,0,49.0,9,0.5637111067684892,1,0,0,0.8689213319872047,0
0,1,36.0,9,0.548783412420557,1,1,1,0.23438498376594963,2
0,1,34.0,5,0.46869021601559424,2,0,0,0.56653765434599,0
1,1,38.91621420206537,6,0.6085554497445557,1,0,0,0.9183103986430703,2
0,1,42.0,7,0.3069062821482619,2,1,1,0.40212260270855865,3
1,1,39.0,6,0.5309491594774597,1,0,1,0.10380141303494483,4
0,0,28.0,4,0.5187077749376251,1,1,0,0.1909142323091855,3
2,0,34.0,6,0.1485330956485161,2,0,0,0.784602629551122,2
0,1,43.0,2,0.4483869127899699,2,1,0,0.15183250000375034,2
2,1,35.0,9,0.5175318393216943,2,1,0,0.9866633263476661,0
1,0,34.0,6,0.23865199611523552,1,1,0,0.07011189568603801,1
2,0,46.0,0,0.2967669064359956,1,0,1,0.03427692344618911,2
0,1,31.0,8,0.2891272707576212,1,1,0,0.6490194813604699,0
1,1,34.0,8,0.4675205777772163,1,1,0,0.6970590691411028,1
0,1,39.0,10,0.0,1,1,0,0.8040731389847731,0
2,0,38.91621420206537,9,0.5215760311288141,1,1,1,0.5746730312744868,3
2,0,44.0,3,0.41932044998828016,2,1,1,0.8178120010460997,2
1,1,44.0,4,0.4524651423213306,1,1,1,0.06197401851876854,0
1,0,43.0,0,0.0,2,0,1,0.42759913571746105,4
1,1,46.0,1,0.7304811288121007,1,1,1,0.06724987236281064,4
2,0,38.91621420206537,9,0.5508790441569325,1,1,0,0.993613340073977,0
2,0,43.0,1,0.5003520752190661,1,1,0,0.6925582893166298,2
2,0,48.0,7,0.5652455146230886,1,1,0,0.46773941911452543,3
1,0,33.0,6,0.5802380161602665,1,1,1,0.7730087223329828,3
1,0,41.0,2,0.5529533524946325,1,1,0,0.45008878347882225,1
1,0,38.91621420206537,1,0.4457079366367437,2,1,0,0.06332154720775833,2
0,1,43.0,4,0.3492415187377473,2,1,0,0.7470200904186348,1
0,1,36.0,1,0.26739019814778187,1,1,0,0.7738945069254114,0
1,0,38.0,4,0.35367523124628014,2,1,0,0.3350742495908359,1
2,1,66.0,5,0.4839092238605723,1,0,0,0.05029890354528857,2
2,1,38.91621420206537,7,0.4596090787299338,1,1,0,0.07603201105705594,2
2,0,39.0,8,0.5157547034335734,1,1,1,0.43840861802302117,3
2,0,38.0,1,0.5110380473601852,1,1,0,0.6297713931680475,0
1,1,32.0,4,0.3981025124583452,1,1,1,0.602973934010698,1
0,0,38.91621420206537,7,0.28733957281221234,4,0,1,0.5661402663954408,1
0,0,27.0,3,0.0,2,1,0,0.14064068118505316,0
0,1,37.0,2,0.0,1,0,0,0.6045339829953761,2
2,0,29.0,6,0.7395208150050087,1,1,0,0.8552119227386215,2
1,1,49.0,10,0.0,2,1,1,0.7254595813900228,1
0,0,36.0,3,0.0,2,1,0,0.2064373147635599,1
0,0,27.0,2,0.0,2,1,0,0.317451716638939,1
0,0,54.0,4,0.5978737422831717,1,1,0,0.7850945765320587,0
0,0,39.0,8,0.38987686195618315,1,0,1,0.6026562036674502,0
2,0,49.0,1,0.40768185999343404,3,1,0,0.34702209060965317,0
0,0,37.0,10,0.4155273960036922,1,1,0,0.4330303043940696,1
2,0,44.0,2,0.5331920223067461,2,0,1,0.2492911073007472,2
1,1,30.0,2,0.0,2,1,1,0.41109565963549516,0
1,1,38.91621420206537,3,0.5130321239193173,1,0,0,0.5739641635776216,2
0,1,25.0,9,0.0,2,0,1,0.5616516877361788,2
2,0,37.0,9,0.5787979493984988,1,1,0,0.7956822376536958,1
2,0,32.0,3,0.49998403734360836,2,1,1,0.6525783212296774,1
0,0,36.0,4,0.665246993311109,2,1,0,0.6943640117631233,1
0,0,22.0,8,0.0,2,0,1,0.7133632761928763,0
0,1,40.0,3,0.0,1,1,0,0.5658541890750567,2
1,0,50.0,2,0.34721950254782735,1,1,1,0.5219024916879562,1
1,1,32.0,3,0.0,2,1,1,0.07697265088815981,1
0,0,38.91621420206537,2,0.0,2,1,0,0.1401843376042412,0
0,0,55.0,1,0.0,2,0,1,0.2720154774780992,2
0,1,36.0,6,0.0,2,1,0,0.883667890283522,0
0,1,40.0,9,0.503043446843298,1,1,0,0.350958466533554,3
1,1,49.0,8,0.4648211152185336,1,0,1,0.25502290468739763,2
2,0,40.0,4,0.311359843353132,4,1,0,0.5962957462437662,2
1,1,62.0,3,0.0,2,1,1,0.4109570964027064,2
2,1,38.91621420206537,6,0.42901071905330174,2,0,1,0.8475521912342627,0
2,0,43.0,9,0.3153482356123158,1,0,0,0.0026849564133374733,2
0,1,62.0,9,0.0,2,0,0,0.7793706298951549,1
0,0,41.0,1,0.7015758868471259,2,1,0,0.9117190691711058,0
2,1,39.0,8,0.207679261328773,2,1,1,0.5398154523757018,1
1,1,39.0,1,0.2406354707602597,1,1,0,0.20108000314029986,2
0,0,39.0,9,0.5295598703043136,1,1,1,0.29815272358510236,3
0,1,33.0,7,0.5618097371725708,1,0,0,0.017494670741055766,4
0,1,27.0,6,0.38523497727702916,2,0,0,0.7637158348622293,4
0,1,32.0,6,0.6396428127452067,1,1,0,0.14507110429045972,3
1,1,48.0,7,0.30212163034003175,1,1,0,0.6288169020141423,1
0,1,31.0,1,0.51711732839417,1,1,0,0.5457202162806548,1
2,0,38.91621420206537,7,0.47480417248293927,2,1,0,0.27901834625206706,1
0,1,32.0,3,0.4636325848474973,1,1,0,0.386501460889515,0
0,0,21.0,9,0.4788812461665213,2,1,1,0.169778463843297,2
2,1,28.0,1,0.3167061973249777,2,1,1,0.839890459538886,0
0,0,45.0,7,0.5816436067727738,1,1,1,0.9969980133102712,1
2,1,50.0,1,0.48386171453118676,1,0,1,0.42252465110418047,0
1,0,48.0,6,0.39819430271469985,1,1,0,0.32158901175062216,2
2,1,29.0,8,0.5951362563182526,1,1,0,0.7037399571659093,1
0,1,31.0,0,0.4632741923224685,1,1,0,0.8605046781967677,2
0,1,38.0,3,0.5204855086780454,1,1,1,0.7750043129118831,2
2,0,47.0,10,0.5742985927075014,1,1,0,0.704704149246253,2
0,0,40.0,2,0.41039535215274064,1,1,0,0.643514055592309,0
0,0,38.0,10,0.3378454973491428,1,1,1,0.8112890781069592,0
0,0,37.0,6,0.506596004776282,1,1,1,0.20754412046350426,4
0,1,33.0,0,0.5271303181303613,2,0,1,0.37291976383744646,1
2,0,31.0,1,0.5128130309800286,2,1,0,0.6254182774454959,0
2,0,57.0,5,0.6474688189136873,1,0,0,0.046055398290536745,2
0,0,31.0,7,0.0,2,1,1,0.030560768553396844,0
0,0,32.0,4,0.3338923385187986,1,0,1,0.11955676767131261,1
0,1,45.0,1,0.5922759714910545,1,1,0,0.7169962731440853,0
1,0,37.0,7,0.0,2,1,0,0.16126890118006268,0
2,0,43.0,6,0.3868809443706806,1,0,1,0.30457133656264174,3
0,0,47.0,0,0.5045439764009364,2,0,1,0.6636558291316821,2
0,1,38.0,4,0.0,1,1,0,0.4774050921863037,1
2,0,35.0,5,0.3433563802737598,2,1,0,0.8172241449058384,1
0,1,43.0,4,0.5485840486071457,1,1,0,0.6522147865121118,1
0,1,36.0,4,0.0,1,1,1,0.9851121782130193,0
2,1,33.0,4,0.3509268643695136,1,0,1,0.9347438180346221,2
2,0,39.0,3,0.5059264500578702,2,0,1,0.2899484900808027,1
1,1,43.0,3,0.0,1,1,0,0.36023370231857144,4
0,1,35.0,2,0.0,2,1,1,0.5709481255459896,1
0,1,31.0,10,0.15759143483316276,2,0,0,0.9626309812587102,3
1,1,25.0,2,0.0,1,1,1,0.6649027482124542,2
0,0,38.0,6,0.5063533564564003,1,1,1,0.04118103278863131,1
0,0,38.91621420206537,7,0.6603474741477706,1,0,0,0.16453926349966422,1
0,1,37.0,3,0.5651847329726584,1,0,1,0.8971369765812635,3
2,0,28.0,6,0.6551083748784219,1,0,1,0.02843966598810186,0
2,1,47.0,7,0.425886900932566,1,0,1,0.7898126271058885,1
1,1,45.0,9,0.0,2,1,0,0.13371767003748858,0
0,1,19.0,8,0.0,1,1,1,0.3428242897196682,4
1,1,37.0,2,0.5199761385190299,1,1,0,0.10978833478597205,1
0,0,49.0,10,0.0,1,1,0,0.922403789561903,2
0,1,70.0,1,0.3763152601121834,1,0,1,0.7265089816077435,1
0,0,41.0,7,0.7582318781302799,1,1,1,0.2877178270524835,3
0,0,37.0,10,0.0,2,1,1,0.1870167100958141,2
1,1,80.0,8,0.0,2,0,1,0.17077865936196907,4
1,1,38.91621420206537,5,0.58461891838236,1,1,0,0.5108901900131463,1
0,1,40.0,5,0.7573127400053147,2,1,1,0.535232814733807,1
0,0,38.0,6,0.0,1,1,1,0.9432285783292303,1
1,0,47.0,5,0.0,1,0,0,0.833276177874987,1
0,0,23.0,7,0.622259539719892,1,1,0,0.36493005081985325,3
2,1,38.91621420206537,8,0.4749023796873066,2,1,1,0.8534223018298246,0
0,0,26.0,3,0.559417172127536,1,1,0,0.5857187861440767,3
1,0,53.0,7,0.2606921399840071,2,0,0,0.9131974603574641,4
0,1,34.0,8,0.403016459790507,1,1,0,0.9820111320631119,0
0,1,39.0,9,0.33766689893892776,1,0,0,0.9553501359379819,0
0,1,36.0,8,0.45610339241721615,1,1,0,0.1347335670556538,1
0,0,34.0,3,0.0,2,1,1,0.22374471762053275,1
0,1,38.91621420206537,5,0.49005115981552516,2,0,0,0.7718206588729223,0
0,1,46.0,3,0.0,2,0,1,0.8814067743469501,1
0,1,41.0,4,0.4309658953561584,1,0,1,0.2838897614722206,0
0,1,36.0,7,0.5675641851239283,1,1,1,0.9672279202663854,3
1,1,29.0,7,0.3343549964848278,1,1,0,0.7653132874189484,1
0,0,34.0,9,0.0,2,1,0,0.8396040321850736,1
0,1,29.0,2,0.4932581192626856,2,1,0,0.4243459250358409,3
0,0,25.0,4,0.6603721455193222,2,1,0,0.07728938113589846,2
1,0,41.0,10,0.0,2,0,1,0.23730756287225427,2
2,1,46.0,10,0.4825218079579642,3,1,0,0.7574237339665937,1
2,1,40.0,9,0.412933833015628,2,0,0,0.7047446531143723,1
2,0,74.0,8,0.4579099824952833,2,1,1,0.3336371123442289,0
0,1,20.0,1,0.32112532223740725,1,0,0,0.3430847645950188,2
2,1,57.0,2,0.403091430468841,2,1,1,0.3547480284367157,3
0,0,30.0,9,0.5678635098417848,1,1,1,0.5392347969231062,2
0,0,35.0,3,0.0,1,0,0,0.4009321890240518,1
0,1,46.0,5,0.4937191430990966,1,1,1,0.8892473231193578,1
0,0,69.0,5,0.4697800609004238,1,1,1,0.3113763864449055,2
0,1,39.0,9,0.0,2,1,0,0.09518734039100733,2
1,1,33.0,10,0.0,1,0,0,0.7916995073029474,2
2,0,35.0,9,0.580408404065571,1,1,0,0.8159281211355683,1
0,1,19.0,9,0.5122192839331698,1,0,0,0.8798720777834282,1
